dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/toplas/MorzentiMG92;article;2006-04-03;"A Model Parametric Real-Time Logic.";"";"1992";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/133233.129397";0
journals/toplas/MorrisT08;article;2017-01-06;"Dually nondeterministic functions.";"";"2008";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1391956.1391961";0
journals/toplas/GulavaniCRN11;article;2017-06-09;"Bottom-up shape analysis using LISF.";"";"2011";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/2039346.2039349";0
journals/toplas/BohmO94;article;2006-04-03;"Two Issues in Parallel Language Design.";"";"1994";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/197320.197325";0
journals/toplas/SchlichtingS84;article;2006-04-03;"Using Message Passing for Distributed Programming: Proof Rules, Disciplines.";"";"1984";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/579.583";0
journals/toplas/KruskalRS88;article;2006-04-03;"Efficient Synchronization on Multiprocessors with Shared Memory.";"";"1988";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/48022.48024";0
journals/toplas/Rao94;article;2006-04-03;"Reasoning about Probabilistic Parallel Programs.";"";"1994";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/177492.177724";0
journals/toplas/CarchioloSFP89;article;2006-04-03;"ECCS and LIPS: Two Languages for OSI Systems Specification and Verification.";"";"1989";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/63264.63402";0
journals/toplas/RinardD97;article;2006-04-03;"Commutativity Analysis: A New Analysis Technique for Parallelizing Compilers.";"";"1997";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/267959.269969";0
journals/toplas/LiquoriS08;article;2017-06-14;"FeatherTrait: A modest extension of Featherweight Java.";"";"2008";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1330017.1330022";0
journals/toplas/StataA99;article;2003-11-26;"A Type System for Java Bytecode Subroutines.";"";"1999";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/314602.314606";0
journals/toplas/BreuerKLMF97;article;2017-06-09;"A Refinement Calculus for the Synthesis of Verified Hardware Descriptions in VHDL.";"";"1997";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/262004.262007";0
journals/toplas/BatesC85;article;2006-04-03;"Proofs as Programs.";"";"1985";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/2363.2528";0
journals/toplas/DhamdhereS98;article;2003-11-26;"Dynamic Currency Determination in Optimized Programs.";"";"1998";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/295656.295657";0
journals/toplas/LigattiBN17;article;2017-04-20;"On Subtyping-Relation Completeness, with an Application to Iso-Recursive Types.";"";"2017";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/2994596";0
journals/toplas/Ramalingam94;article;2006-04-03;"The Undecidability of Aliasing.";"";"1994";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/186025.186041";0
journals/toplas/Misra94;article;2006-04-03;"Powerlist: A Structure for Parallel Recursion.";"";"1994";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/197320.197356";0
journals/toplas/HassenBJ98;article;2003-11-26;"A Task- and Data-Parallel Programming Language Based on Shared Objects.";"";"1998";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/295656.295658";0
journals/toplas/Sethi83;article;2006-04-03;"Control Flow Aspects of Semantics-Directed Compiling.";"";"1983";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/69575.357227";0
journals/toplas/Ramalingam99;article;2003-11-26;"Identifying Loops in Almost Linear Time.";"";"1999";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/316686.316687";0
journals/toplas/FischerLBB89;article;2006-04-03;"Distributed FIFO Allocation of Identical Resources Using Small Shared Space.";"";"1989";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/59287.59292";0
journals/toplas/Fateman82;article;2006-04-03;"High-Level Language Implications of the Proposed IEEE Floating-Point Standard.";"";"1982";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/357162.357168";0
journals/toplas/IgarashiPW01;article;2003-11-26;"Featherweight Java: a minimal core calculus for Java and GJ.";"";"2001";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/503502.503505";0
journals/toplas/Appel15;article;2017-01-03;"Verification of a Cryptographic Primitive: SHA-256.";"";"2015";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/2701415";0
journals/toplas/YiapanisBL16;article;2017-01-03;"Compiler-Driven Software Speculation for Thread-Level Parallelism.";"";"2016";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/2821505";0
journals/toplas/StuckeyS05;article;2006-04-06;"A theory of overloading.";"";"2005";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1108970.1108974";0
journals/toplas/GroveC01;article;2017-09-16;"A framework for call graph construction algorithms.";"";"2001";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/506315.506316";0
journals/toplas/Ghosh93;article;2006-04-03;"An Alternative Solution to a Problem on Self-Stabilization.";"";"1993";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/155183.155228";0
journals/toplas/ChenS04;article;2006-02-09;"Logic of global synchrony.";"";"2004";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/973097.973098";0
journals/toplas/Milne85;article;2006-04-03;"Circal and the Representation of Communication, Concurrency, and Time.";"";"1985";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/3318.3322";0
