dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/talg/AlonsoR08a;article;2017-01-06;"Average-case lower bounds for the plurality problem.";"";"2008";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1367064.1367067";0
journals/talg/WardZ16;article;2017-01-03;"Maximizing ";"";"2016";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2850419";0
journals/talg/CyganDLMNOPSW16;article;2017-01-03;"On Problems as Hard as CNF-SAT.";"";"2016";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2925416";0
journals/talg/EhsaniFFMSSS15;article;2017-01-03;"A Bounded Budget Network Creation Game.";"";"2015";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2701615";0
journals/talg/HaeuplerKMST12;article;2017-06-08;"Incremental Cycle Detection, Topological Ordering, and Strong Component Maintenance.";"";"2012";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2071379.2071382";0
journals/talg/AulettaPPP07;article;2017-06-08;"Routing selfish unsplittable traffic.";"";"2007";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1290672.1290689";0
journals/talg/RueST14;article;2017-09-16;"Dynamic programming for graphs on surfaces.";"";"2014";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2556952";0
journals/talg/EpsteinS10;article;2017-05-26;"On the online unit clustering problem.";"";"2010";"ACM Trans. Algorithms";"https://doi.org/10.1145/1868237.1868245";0
journals/talg/Han07;article;2017-01-06;"Optimal parallel selection.";"";"2007";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1290672.1290675";0
journals/talg/AlbersA14;article;2017-01-03;"Race to idle: New algorithms for speed scaling with a sleep state.";"";"2014";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2556953";0
journals/talg/FrigoLPR12;article;2017-01-06;"Cache-Oblivious Algorithms.";"";"2012";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2071379.2071383";0
journals/talg/ChekuriEGS11;article;2017-01-06;"Set connectivity problems in undirected graphs and the directed steiner network problem.";"";"2011";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1921659.1921664";0
journals/talg/WeimannY16;article;2017-01-03;"Approximating the Diameter of Planar Graphs in Near Linear Time.";"";"2016";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2764910";0
journals/talg/KawarabayashiK16;article;2017-01-05;"An Improved Approximation Algorithm for the Edge-Disjoint Paths Problem with Congestion Two.";"";"2016";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2960410";0
journals/talg/AryaMM07;article;2017-01-06;"A simple entropy-based algorithm for planar point location.";"";"2007";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1240233.1240240";0
