dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
conf/ijcai/Badea97;inproceedings;2016-07-19;"Reifying Concepts in Description Logics.";"IJCAI (1)";"1997";"";"http://ijcai.org/Proceedings/97-1/Papers/023.pdf";0
conf/ijcai/StumptnerW97;inproceedings;2012-05-15;"Diagnosing Tree Structured Systems.";"IJCAI (1)";"1997";"";"";0
conf/ijcai/IkedaSM97;inproceedings;2016-07-19;"Task Ontology Makes It Easier To Use Authoring Tools.";"IJCAI (1)";"1997";"";"http://ijcai.org/Proceedings/97-1/Papers/054.pdf";0
conf/ijcai/Yip97;inproceedings;2012-05-15;"Structural Inferences from Massive Datasets.";"IJCAI (1)";"1997";"";"";0
conf/ijcai/AsherV95;inproceedings;2016-07-19;"Toward a Geometry of Common Sense: A Semantics and a Complete Axiomatization of Mereotopology.";"IJCAI (1)";"1995";"";"http://ijcai.org/Proceedings/95-1/Papers/109.pdf";0
conf/ijcai/BarbeauKS95;inproceedings;2016-07-19;"Synthesizing Plant Controllers Using Real-time Goals.";"IJCAI (1)";"1995";"";"http://ijcai.org/Proceedings/95-1/Papers/102.pdf";0
conf/ijcai/PlaistedZ97;inproceedings;2016-07-19;"Equational Reasoning using AC Constraints.";"IJCAI (1)";"1997";"";"http://ijcai.org/Proceedings/97-1/Papers/018.pdf";0
conf/ijcai/FrostD95;inproceedings;2016-07-19;"Look-Ahead Value Ordering for Constraint Satisfaction Problems.";"IJCAI (1)";"1995";"";"http://ijcai.org/Proceedings/95-1/Papers/075.pdf";0
conf/ijcai/HoL97;inproceedings;2016-07-19;"Using Case-Based Reasoning in Interpreting Unsupervised Inductive Learning Results.";"IJCAI (1)";"1997";"";"http://ijcai.org/Proceedings/97-1/Papers/041.pdf";0
conf/ijcai/LamLH97;inproceedings;2012-05-15;"Using a Bayesian Network Induction Approach for Text Categorization.";"IJCAI (1)";"1997";"";"";0
conf/ijcai/Bittencourt97;inproceedings;2016-07-19;"In the Quest of the Missing Link.";"IJCAI (1)";"1997";"";"http://ijcai.org/Proceedings/97-1/Papers/048.pdf";0
conf/ijcai/SmithG95;inproceedings;2016-07-19;"Sparse Constraint Graphs and Exceptionally Hard Problems.";"IJCAI (1)";"1995";"";"http://ijcai.org/Proceedings/95-1/Papers/085.pdf";0
conf/ijcai/ZhangF97;inproceedings;2016-07-19;"Towards Generalized Rule-based Updates.";"IJCAI (1)";"1997";"";"http://ijcai.org/Proceedings/97-1/Papers/014.pdf";0
conf/ijcai/WilliamsPFS95;inproceedings;2016-07-19;"Determining Explanations using Transmutations.";"IJCAI (1)";"1995";"";"http://ijcai.org/Proceedings/95-1/Papers/106.pdf";0
conf/ijcai/Williams97;inproceedings;2016-07-19;"Anytime Belief Revision.";"IJCAI (1)";"1997";"";"http://ijcai.org/Proceedings/97-1/Papers/013.pdf";0
conf/ijcai/SikkaM97;inproceedings;2012-05-15;"Rule-based Contact Monitoring Using Examples Obtained by Task Demonstration.";"IJCAI (1)";"1997";"";"";0
conf/ijcai/FreedR97;inproceedings;2016-07-19;"Managing Decision Resources in Plan Execution.";"IJCAI (1)";"1997";"";"http://ijcai.org/Proceedings/97-1/Papers/051.pdf";0
conf/ijcai/ChaudhriM95;inproceedings;2016-07-19;"Efficient Algorithms and Performance Results for Multi-User Knowledge Bases.";"IJCAI (1)";"1995";"";"http://ijcai.org/Proceedings/95-1/Papers/099.pdf";0
conf/ijcai/LeloucheM97;inproceedings;2016-07-19;"Use of Abstraction and Complexity Levels in Intelligent Educational System Design.";"IJCAI (1)";"1997";"";"http://ijcai.org/Proceedings/97-1/Papers/052.pdf";0
conf/ijcai/LeckieD97;inproceedings;2012-05-15;"Locating Faults in Tree-Structured Networks.";"IJCAI (1)";"1997";"";"";0
conf/ijcai/DoniniNR97;inproceedings;2016-07-19;"Autoepistemic Description Logics.";"IJCAI (1)";"1997";"";"http://ijcai.org/Proceedings/97-1/Papers/022.pdf";0
conf/ijcai/KindoYMW97;inproceedings;2012-05-15;"Adaptive Personal Information Filtering System that Organizes Personal Profiles Automatically.";"IJCAI (1)";"1997";"";"";0
conf/ijcai/CarmelM97;inproceedings;2012-05-15;"Exploration and Adaptation in Multiagent Systems: A Model-based Approach.";"IJCAI (1)";"1997";"";"";0
conf/ijcai/InoueK97;inproceedings;2016-07-19;"Learning Extended Logic Programs.";"IJCAI (1)";"1997";"";"http://ijcai.org/Proceedings/97-1/Papers/029.pdf";0
conf/ijcai/BalaHVDW95;inproceedings;2016-07-19;"Hybrid Learning Using Genetic Algorithms and Decision Trees for Pattern Classification.";"IJCAI (1)";"1995";"";"http://ijcai.org/Proceedings/95-1/Papers/094.pdf";0
conf/ijcai/Frank97;inproceedings;2012-05-15;"Learning Short-Term Weights for GSAT.";"IJCAI (1)";"1997";"";"";0
conf/ijcai/FriedmanW97;inproceedings;2012-05-15;"Efficiently Executing Information-Gathering Plans.";"IJCAI (1)";"1997";"";"";0
conf/ijcai/BistarelliMR97;inproceedings;2016-07-19;"Semiring-based Constraint Logic Programming.";"IJCAI (1)";"1997";"";"http://ijcai.org/Proceedings/97-1/Papers/055.pdf";0
conf/ijcai/MeyerGZ97;inproceedings;2012-05-15;"Learning Strategies in Games by Anticipation.";"IJCAI (1)";"1997";"";"";0
conf/ijcai/SisonNS97;inproceedings;2016-07-19;"Using Data and Theory in Multistretegy (Mis)Concept(ion) Discovery.";"IJCAI (1)";"1997";"";"http://ijcai.org/Proceedings/97-1/Papers/043.pdf";0
conf/ijcai/KitanoTSVCOMNA97;inproceedings;2016-07-19;"The RoboCup Synthetic Agent Challenge 97.";"IJCAI (1)";"1997";"";"http://ijcai.org/Proceedings/97-1/Papers/004.pdf";0
conf/ijcai/Marquis95;inproceedings;2016-07-19;"Knowledge Compilation Using Theory Prime Implicates.";"IJCAI (1)";"1995";"";"http://ijcai.org/Proceedings/95-1/Papers/108.pdf";0
conf/ijcai/OhsawaY97;inproceedings;2012-05-15;"An Index Navigator for Understanding and Expressing User's Coherent Interest.";"IJCAI (1)";"1997";"";"";0
conf/ijcai/MorgensternS97;inproceedings;2012-05-15;"An Expert System Using Nonmonotonic Techniques for Beneefits Inquiry in the Insurance Industry.";"IJCAI (1)";"1997";"";"";0
conf/ijcai/SandholmL95;inproceedings;2016-07-19;"Coalition Formation among Bounded Rational Agents.";"IJCAI (1)";"1995";"";"http://ijcai.org/Proceedings/95-1/Papers/087.pdf";0
conf/ijcai/Fisher97;inproceedings;2016-07-19;"Implementing BDI-like Systems by Direct Execution.";"IJCAI (1)";"1997";"";"http://ijcai.org/Proceedings/97-1/Papers/049.pdf";0
conf/ijcai/KitamuraIM97;inproceedings;2012-05-15;"A Causal Time Ontology for Qualitative Reasoning.";"IJCAI (1)";"1997";"";"";0
conf/ijcai/Muggleton95;inproceedings;2016-07-19;"Inductive Logic Programming: Inverse Resolution and Beyond.";"IJCAI (1)";"1995";"";"http://ijcai.org/Proceedings/95-1/Papers/128.pdf";0
conf/ijcai/EiterGL95;inproceedings;2016-07-19;"Semantics and Complexity of Abduction from Default Theories.";"IJCAI (1)";"1995";"";"http://ijcai.org/Proceedings/95-1/Papers/112.pdf";0
conf/ijcai/DevilleBH97;inproceedings;2012-05-15;"Constraint Satisfaction over Connected Row Convex Constraints.";"IJCAI (1)";"1997";"";"";0
conf/ijcai/DenzingerFF97;inproceedings;2016-07-19;"High Performance ATP Systems by Combining Several AI Methods.";"IJCAI (1)";"1997";"";"http://ijcai.org/Proceedings/97-1/Papers/017.pdf";0
conf/ijcai/Ricaud97;inproceedings;2012-05-15;"A Model of Strategy for the Game of Go Using Abstraction Mechanisms.";"IJCAI (1)";"1997";"";"";0
conf/ijcai/DuboisCHP97;inproceedings;2016-07-19;"Qualitative Relevance and Independence: A Roadmap.";"IJCAI (1)";"1997";"";"http://ijcai.org/Proceedings/97-1/Papers/011.pdf";0
