dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/tnse/AminzareS14;article;2017-05-26;"Synchronization of Diffusively-Connected Nonlinear Systems: Results Based on Contractions with Respect to General Norms.";"";"2014";"IEEE Trans. Network Science and Engineering";"https://doi.org/10.1109/TNSE.2015.2395075";0
journals/tnse/GushchinMT16;article;2017-05-26;"Phase-Coupled Oscillators with Plastic Coupling: Synchronization and Stability.";"";"2016";"IEEE Trans. Network Science and Engineering";"https://doi.org/10.1109/TNSE.2016.2605096";0
journals/tnse/JiaFB16;article;2017-05-26;"The Coevolution of Appraisal and Influence Networks Leads to Structural Balance.";"";"2016";"IEEE Trans. Network Science and Engineering";"https://doi.org/10.1109/TNSE.2016.2600058";0
journals/tnse/0006CL15;article;2017-10-19;"Understanding Sequential User Behavior in Social Computing: To Answer or to Vote?";"";"2015";"IEEE Trans. Network Science and Engineering";"https://doi.org/10.1109/TNSE.2015.2470542";0
journals/tnse/MengHSM16;article;2017-06-09;"On the Interplay Between Individuals' Evolving Interaction Patterns and Traits in Dynamic Multiplex Social Networks.";"";"2016";"IEEE Trans. Network Science and Engineering";"https://doi.org/10.1109/TNSE.2016.2523798";0
journals/tnse/FigueiredoG17;article;2017-06-14;"On the Emergence of Shortest Paths by Reinforced Random Walks.";"";"2017";"IEEE Trans. Network Science and Engineering";"https://doi.org/10.1109/TNSE.2016.2618063";0
journals/tnse/HanPNP15;article;2017-06-09;"Data-Driven Network Resource Allocation for Controlling Spreading Processes.";"";"2015";"IEEE Trans. Network Science and Engineering";"https://doi.org/10.1109/TNSE.2015.2500158";0
journals/tnse/Ramirez-LlanosM17;article;2017-05-26;"Distributed and Robust Fair Optimization Applied to Virus Diffusion Control.";"";"2017";"IEEE Trans. Network Science and Engineering";"https://doi.org/10.1109/TNSE.2016.2614751";0
journals/tnse/LeeCC16;article;2017-07-27;"Analyses of the Clustering Coefficient and the Pearson Degree Correlation Coefficient of Chung's Duplication Model.";"";"2016";"IEEE Trans. Network Science and Engineering";"https://doi.org/10.1109/TNSE.2016.2586848";0
journals/tnse/ChenZY16;article;2017-05-26;"Detecting Multiple Information Sources in Networks under the SIR Model.";"";"2016";"IEEE Trans. Network Science and Engineering";"https://doi.org/10.1109/TNSE.2016.2523804";0
journals/tnse/DrakopoulosOT14;article;2017-05-26;"An Efficient Curing Policy for Epidemics on Graphs.";"";"2014";"IEEE Trans. Network Science and Engineering";"https://doi.org/10.1109/TNSE.2015.2393291";0
