dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
conf/icml/LeeKLS13;inproceedings;2013-11-19;"Local Low-Rank Matrix Approximation.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/lee13.html";0
conf/icml/YangZ13;inproceedings;2013-11-19;"Mixture of Mutually Exciting Processes for Viral Diffusion.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/yang13a.html";0
conf/icml/Hui13;inproceedings;2013-11-19;"Direct Modeling of Complex Invariances for Visual Object Features.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/yuhui13.html";0
conf/icml/ShalitWC13;inproceedings;2013-11-19;"Modeling Musical Influence with Topic Models.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/shalit13.html";0
conf/icml/WangK13a;inproceedings;2013-11-19;"Subproblem-Tree Calibration: A Unified Approach to Max-Product Message Passing.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/wang13b.html";0
conf/icml/WenKEB13;inproceedings;2013-11-19;"Sequential Bayesian Search.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/wen13.html";0
conf/icml/HanL13;inproceedings;2013-11-19;"Transition Matrix Estimation in High Dimensional Time Series.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/han13a.html";0
conf/icml/HanczarN13;inproceedings;2013-11-19;"Precision-recall space to correct external indices for biclustering.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/hanczar13.html";0
conf/icml/DasBBG13;inproceedings;2013-11-19;"Subtle Topic Models and Discovering Subtly Manifested Software Concerns Automatically.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/das13.html";0
conf/icml/WangM13;inproceedings;2014-11-15;"Fast dropout training.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/wang13a.html";0
conf/icml/Rebagliati13;inproceedings;2013-11-19;"Strict Monotonicity of Sum of Squares Error and Normalized Cut in the Lattice of Clusterings.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/rebagliati13.html";0
conf/icml/AroraGHMMSWZ13;inproceedings;2017-01-03;"A Practical Algorithm for Topic Modeling with Provable Guarantees.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/arora13.html";0
conf/icml/ErmonGSS13;inproceedings;2013-11-19;"Taming the Curse of Dimensionality: Discrete Integration by Hashing and Optimization.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/ermon13.html";0
conf/icml/YangPK13;inproceedings;2013-11-19;"Scalable Optimization of Neighbor Embedding for Visualization.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/yang13b.html";0
conf/icml/GaneshapillaiGL13;inproceedings;2013-11-19;"Learning Connections in Financial Time Series.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/ganeshapillai13.html";0
conf/icml/CarpentierM13;inproceedings;2013-11-19;"Toward Optimal Stratification for Stratified Monte-Carlo Integration.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/carpentier13.html";0
conf/icml/Tran-DinhKC13;inproceedings;2016-07-12;"A proximal Newton framework for composite minimization: Graph learning without Cholesky decompositions and matrix inversions.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/trandinh13.html";0
conf/icml/KimVS13;inproceedings;2013-11-19;"A Variational Approximation for Topic Modeling of Hierarchical Corpora.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/kim13.html";0
conf/icml/YangH13;inproceedings;2013-11-19;"Activized Learning with Uniform Classification Noise.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/yang13c.html";0
conf/icml/UrvoyCFN13;inproceedings;2016-07-14;"Generic Exploration and K-armed Voting Bandits.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/urvoy13.html";0
conf/icml/KrummenacherOB13;inproceedings;2013-11-19;"Ellipsoidal Multiple Instance Learning.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/krummenacher13.html";0
conf/icml/MinhBM13;inproceedings;2013-11-19;"A unifying framework for vector-valued manifold regularization and multi-view learning.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/haquang13.html";0
conf/icml/ValkoCM13;inproceedings;2013-11-19;"Stochastic Simultaneous Optimistic Optimization.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/valko13.html";0
conf/icml/GolovinSMY13;inproceedings;2013-11-19;"Large-Scale Learning with Less RAM via Randomization.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/golovin13.html";0
conf/icml/AlainO13;inproceedings;2014-03-18;"Gated Autoencoders with Tied Input Weights.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/alain13.html";0
conf/icml/BardenetBKS13;inproceedings;2013-11-19;"Collaborative hyperparameter tuning.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/bardenet13.html";0
conf/icml/RanganathWBX13;inproceedings;2013-11-19;"An Adaptive Learning Rate for Stochastic Variational Inference.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/ranganath13.html";0
conf/icml/KyrillidisBCK13;inproceedings;2016-07-12;"Sparse projections onto the simplex.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/kyrillidis13.html";0
conf/icml/MaurerPR13;inproceedings;2013-11-19;"Sparse coding for multitask and transfer learning.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/maurer13.html";0
conf/icml/ChangKKZ13;inproceedings;2013-11-19;"Canonical Correlation Analysis based on Hilbert-Schmidt Independence Criterion and Centered Kernel Target Alignment.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/chang13.html";0
conf/icml/SalazarBGHC13;inproceedings;2013-11-19;"Exploring the Mind: Integrating Questionnaires and fMRI.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/salazar13.html";0
conf/icml/GopalY13;inproceedings;2013-11-19;"Distributed training of Large-scale Logistic models.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/gopal13.html";0
conf/icml/CaiZH13;inproceedings;2013-11-19;"SADA: A General Framework to Support Robust Causation Discovery.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/cai13.html";0
conf/icml/WestonMY13;inproceedings;2013-11-19;"Label Partitioning For Sublinear Ranking.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/weston13.html";0
conf/icml/Goerg13;inproceedings;2013-11-19;"Forecastable Component Analysis.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/goerg13.html";0
conf/icml/Telgarsky13;inproceedings;2013-11-19;"Margins, Shrinkage, and Boosting.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/telgarsky13.html";0
conf/icml/WulffUB13;inproceedings;2013-11-19;"Monochromatic Bi-Clustering.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/wulff13.html";0
conf/icml/SohnZLL13;inproceedings;2013-11-19;"Learning and Selecting Features Jointly with Point-wise Gated Boltzmann Machines.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/sohn13.html";0
conf/icml/MeentBWGW13;inproceedings;2013-11-19;"Hierarchically-coupled hidden Markov models for learning kinetic rates from single-molecule data.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/willemvandemeent13.html";0
conf/icml/Lopez-PazHG13;inproceedings;2013-11-19;"Gaussian Process Vine Copulas for Multivariate Dependence.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/lopez-paz13.html";0
conf/icml/TranPV13;inproceedings;2017-02-10;"Thurstonian Boltzmann Machines: Learning from Multiple Inequalities.";"ICML (2)";"2013";"";"http://jmlr.org/proceedings/papers/v28/tran13.html";0
