dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/tvcg/ZhengZM06;article;2017-05-28;"Scanning Scene Tunnel for City Traversing.";"";"2006";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2006.37";0
journals/tvcg/ZhangK07;article;2017-05-28;"Interactive Collision Detection for Deformable Models Using Streaming AABBs.";"";"2007";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2007.42";0
journals/tvcg/Ertl10;article;2017-05-28;"Editor's Note.";"";"2010";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2010.7";0
journals/tvcg/ChevalierDF14;article;2017-05-28;"The Not-so-Staggering Effect of Staggered Animated Transitions on Visual Tracking.";"";"2014";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2014.2346424";0
journals/tvcg/AmentD16;article;2017-05-28;"Anisotropic Ambient Volume Shading.";"";"2016";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2015.2467963";0
journals/tvcg/LiLLF08;article;2017-05-28;"Dual Poisson-Disk Tiling: An Efficient Method for Distributing Features on Arbitrary Surfaces.";"";"2008";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2008.53";0
journals/tvcg/SchlegelKS12;article;2017-05-28;"On the Interpolation of Data with Normally Distributed Uncertainty for Visualization.";"";"2012";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2012.249";0
journals/tvcg/ZigelmanKK02;article;2017-05-28;"Texture Mapping Using Surface Flattening via Multidimensional Scaling.";"";"2002";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/2945.998671";0
journals/tvcg/SzafirSG16;article;2017-05-28;"Lightness Constancy in Surface Visualization.";"";"2016";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2015.2500240";0
journals/tvcg/JanickeBS08;article;2017-05-28;"Brushing of Attribute Clouds for the Visualization of Multivariate Data.";"";"2008";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2008.116";0
journals/tvcg/JohnsonDAPFM11;article;2017-05-28;"CG2Real: Improving the Realism of Computer Generated Images Using a Large Collection of Photographs.";"";"2011";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2010.233";0
journals/tvcg/YemezS03;article;2017-05-28;"Multilevel Representation and Transmission of Real Objects with Progressive Octree Particles.";"";"2003";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2003.1260748";0
journals/tvcg/JanickeFS16;article;2017-05-28;"Interactive Visual Profiling of Musicians.";"";"2016";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2015.2467620";0
journals/tvcg/WijkMT04;article;2017-05-28;"Guest Editor's Introduction: Special Section on IEEE Visualization.";"";"2004";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2004.11";0
journals/tvcg/KuoCCLL17;article;2017-05-28;"Generating Ambiguous Figure-Ground Images.";"";"2017";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2016.2535331";0
journals/tvcg/BanksB09;article;2017-05-28;"Decoupling Illumination from Isosurface Generation Using 4D Light Transport.";"";"2009";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2009.137";0
journals/tvcg/FofonovML16;article;2017-05-28;"Visual Analysis of Multi-Run Spatio-Temporal Simulations Using Isocontour Similarity for Projected Views.";"";"2016";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2015.2498554";0
journals/tvcg/StreitPB08;article;2017-05-28;"A Spreadsheet Approach to Facilitate Visualization of Uncertainty in Information.";"";"2008";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2007.70426";0
journals/tvcg/GrothS06;article;2017-05-28;"Provenance and Annotation for Visual Exploration Systems.";"";"2006";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2006.101";0
journals/tvcg/YuanGXZQ09;article;2017-05-28;"Interactive Dimensionality Reduction Through User-defined Combinations of Quality Metrics.";"";"2009";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2009.153";0
journals/tvcg/KrausePB14;article;2017-05-28;"INFUSE: Interactive Feature Selection for Predictive Modeling of High Dimensional Data.";"";"2014";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2014.2346482";0
journals/tvcg/SuSF13;article;2017-05-28;"Energy Conservation for the Simulation of Deformable Bodies.";"";"2013";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2012.132";0
journals/tvcg/Gueziec99;article;2017-05-28;"Locally Toleranced Surface Simplification.";"";"1999";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/2945.773810";0
journals/tvcg/Cani-GascuelD97;article;2017-05-28;"Animation of Deformable Models Using Implicit Surfaces.";"";"1997";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/2945.582343";0
journals/tvcg/TiernyGSP09;article;2017-05-28;"Loop surgery for volumetric meshes: Reeb graphs reduced to contour trees.";"";"2009";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2009.163";0
journals/tvcg/GramazioLS17;article;2017-05-28;"Colorgorical: Creating discriminable and preferable color palettes for information visualization.";"";"2017";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2016.2598918";0
journals/tvcg/BostockOH11;article;2017-05-28;"D³ Data-Driven Documents.";"";"2011";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2011.185";0
journals/tvcg/PrendingerUNI11;article;2017-05-28;"MPML3D: Scripting Agents for the 3D Internet.";"";"2011";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2010.66";0
journals/tvcg/KuchenbeckerFN06;article;2017-05-28;"Improving Contact Realism through Event-Based Haptic Feedback.";"";"2006";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2006.32";0
journals/tvcg/LaiSJGM15;article;2017-05-28;"A Distributed Memory Hierarchy and Data Management for Interactive Scene Navigation and Modification on Tiled Display Walls.";"";"2015";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2015.2398439";0
journals/tvcg/TakTE14;article;2017-06-09;"The Perception of Visual UncertaintyRepresentation by Non-Experts.";"";"2014";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2013.247";0
journals/tvcg/LeeKC09;article;2017-06-09;"Real-Time Tracking of Visually Attended Objects in Virtual Environments and Its Application to LOD.";"";"2009";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2008.82";0
journals/tvcg/GandyJK15;article;2017-05-28;"Guest Editor's Introduction to the Special Section on the International Symposium on Mixed and Augmented Reality 2013.";"";"2015";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2015.2410051";0
journals/tvcg/BarthB07;article;2017-05-28;"Virtual Rheoscopic Fluids for Flow Visualization.";"";"2007";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2007.70610";0
journals/tvcg/JavedME10;article;2017-05-28;"Graphical Perception of Multiple Time Series.";"";"2010";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2010.162";0
journals/tvcg/Lin13;article;2017-05-28;"Editor's Note.";"";"2013";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2013.3";0
journals/tvcg/BachSHMGD16;article;2017-06-14;"Time Curves: Folding Time to Visualize Patterns of Temporal Evolution in Data.";"";"2016";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2015.2467851";0
journals/tvcg/IsaacsBJGBSH14;article;2017-05-28;"Combing the Communication Hairball: Visualizing Parallel Execution Traces using Logical Time.";"";"2014";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2014.2346456";0
journals/tvcg/EntezariVM08;article;2017-09-16;"Practical Box Splines for Reconstruction on the Body Centered Cubic Lattice.";"";"2008";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2007.70429";0
journals/tvcg/DorkGWC10;article;2017-05-28;"A Visual Backchannel for Large-Scale Events.";"";"2010";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2010.129";0
journals/tvcg/SchroderZK15;article;2017-05-28;"Image-Based Reverse Engineering and Visual Prototyping of Woven Cloth.";"";"2015";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2014.2339831";0
journals/tvcg/CignoniMPS97;article;2017-06-09;"Multiresolution Representation and Visualization of Volume Data.";"";"1997";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/2945.646238";0
journals/tvcg/ZhaoCWSLC14;article;2017-05-28;"#FluxFlow: Visual Analysis of Anomalous Information Spreading on Social Media.";"";"2014";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2014.2346922";0
journals/tvcg/BadriYA15;article;2017-05-28;"Fast Edge-Aware Processing via First Order Proximal Approximation.";"";"2015";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2015.2396064";0
journals/tvcg/YeQKZLZ17;article;2017-05-28;"The Martian: Examining Human Physical Judgments across Virtual Gravity Fields.";"";"2017";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2017.2657235";0
journals/tvcg/SajadiM11;article;2017-05-28;"Autocalibrating Tiled Projectors on Piecewise Smooth Vertically Extruded Surfaces.";"";"2011";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2011.33";0
journals/tvcg/MerryGM14;article;2017-05-28;"Moving Least-Squares Reconstruction of Large Models with GPUs.";"";"2014";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2013.118";0
journals/tvcg/KovacsMDZ10;article;2017-05-28;"Real-Time Creased Approximate Subdivision Surfaces with Displacements.";"";"2010";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2010.31";0
journals/tvcg/ChaiZZ17;article;2017-07-26;"Adaptive Skinning for Interactive Hair-Solid Simulation.";"";"2017";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2016.2551242";0
journals/tvcg/KellyHSS14;article;2017-05-28;"Recalibration of Perceived Distance in Virtual Environments Occurs Rapidly and Transfers Asymmetrically Across Scale.";"";"2014";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2014.36";0
journals/tvcg/StanleyO17;article;2017-09-16;"Deformable Model-Based Methods for Shape Control of a Haptic Jamming Surface.";"";"2017";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2016.2525788";0
journals/tvcg/KurzhalsHSW17;article;2017-05-28;"Visual Analytics for Mobile Eye Tracking.";"";"2017";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2016.2598695";0
journals/tvcg/MuellerMSCSY98;article;2017-09-16;"Splatting Errors and Antialiasing.";"";"1998";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/2945.694987";0
journals/tvcg/StusakTSKB14;article;2017-05-28;"Activity Sculptures: Exploring the Impact of Physical Visualizations on Running Activity.";"";"2014";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2014.2352953";0
journals/tvcg/QuWCWC09;article;2017-05-28;"Focus+Context Route Zooming and Information Overlay in 3D Urban Environments.";"";"2009";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2009.144";0
