dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/tods/RietveldW15;article;2017-01-03;"Reducing Layered Database Applications to their Essence through Vertical Integration.";"";"2015";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2818180";0
journals/tods/PangDR05;article;2017-06-09;"Incremental maintenance of shortest distance and transitive closure in first-order logic and SQL.";"";"2005";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1093382.1093384";0
journals/tods/Ariav86;article;2017-03-30;"A Temporally Oriented Data Model.";"";"1986";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/7239.7350";0
journals/tods/SchneiderCVY12;article;2017-01-11;"Cardinal directions between complex regions.";"";"2012";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2188349.2188350";0
journals/tods/BrunoC07;article;2017-01-11;"Physical design refinement: The 'merge-reduce' approach.";"";"2007";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1292609.1292618";0
journals/tods/Roussopoulos91;article;2017-03-30;"An Incremental Access Method for ViewCache: Concept, Algorithms, and Cost Analysis.";"";"1991";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/111197.111215";0
journals/tods/Jensen15;article;2017-01-03;"Editorial: Updates to the Editorial Board.";"";"2015";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2747020";0
journals/tods/YanYH05;article;2017-06-05;"Graph indexing based on discriminative frequent structure analysis.";"";"2005";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1114244.1114248";0
journals/tods/YuSLS85;article;2017-03-30;"Adaptive Record Clustering.";"";"1985";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/3857.3861";0
journals/tods/Jensen14a;article;2015-04-20;"Foreword to Invited Articles Issue.";"";"2014";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2697050";0
journals/tods/Claybrook77;article;2017-03-30;"A Facility for Defining and Manipulating Generalized Data Structures.";"";"1977";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/320576.320591";0
journals/tods/Kim94;article;2003-11-19;"Charter and Scope.";"";"1994";"ACM Trans. Database Syst.";"";0
journals/tods/ShiCDO17;article;2017-09-19;"UniAD: A Unified Ad Hoc Data Processing System.";"";"2017";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/3009957";0
journals/tods/ArenasD16;article;2017-01-03;"The Exact Complexity of the First-Order Logic Definability Problem.";"";"2016";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2886095";0
