dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
conf/aaai/JordanW96;inproceedings;2012-12-11;"Deciding to Remind During Collaborative Problem Solving: Empirical Evidence for Agent Strategies.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-003.php";0
conf/aaai/Mahadevan96;inproceedings;2012-12-11;"An Average-Reward Reinforcement Learning Algorithm for Computing Bias-Optimal Policies.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-130.php";0
conf/aaai/BailleuxC96;inproceedings;2012-12-11;"Approximate Resolution of Hard Numbering Problems.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-025.php";0
conf/aaai/Knight96;inproceedings;2012-12-11;"Learning Word Meanings by Instruction.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-067.php";0
conf/aaai/LindsayW96;inproceedings;2012-12-11;"Testing the Robustness of the Genetic Algorithm on the Floating Building Block Representation.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-118.php";0
conf/aaai/Regin96;inproceedings;2012-12-11;"Generalized Arc Consistency for Global Cardinality Constraint.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-031.php";0
conf/aaai/HerrmannT96;inproceedings;2012-12-11;"Reasoning about Continuous Processes.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-095.php";0
conf/aaai/FreuderE96;inproceedings;2012-12-11;"Neighborhood Inverse Consistency Preprocessing.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-030.php";0
conf/aaai/KollerH96;inproceedings;2012-12-11;"Irrelevance and Conditioning in First-Order Probabilistic Logic.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-085.php";0
conf/aaai/ChmeissJ96;inproceedings;2012-12-11;"Path-Consistency: When Space Misses Time.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-029.php";0
conf/aaai/SchiexRGV96;inproceedings;2012-12-11;"Lazy Arc Consistency.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-032.php";0
conf/aaai/OkT96;inproceedings;2012-12-11;"Auto-Exploratory Average Reward Reinforcement Learning.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-131.php";0
conf/aaai/DelgrandeG96;inproceedings;2012-12-11;"A Representation for Efficient Temporal Reasoning.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-058.php";0
conf/aaai/AltermanG96;inproceedings;2012-12-11;"Improving Case Retrieval by Remembering Questions.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-101.php";0
conf/aaai/KainzK96;inproceedings;2012-12-11;"Dynamic Improvements of Heuristic Evaluations during Search.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-047.php";0
conf/aaai/Darwiche96;inproceedings;2012-12-11;"Utilizing Knowledge-Base Semantics in Graph-Based Algorithms.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-090.php";0
conf/aaai/Massacci96;inproceedings;2012-12-11;"Contextual Reasoning Is NP-Complete.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-092.php";0
conf/aaai/Sandholm96;inproceedings;2012-12-11;"A Second Order Parameter for 3SAT.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-039.php";0
conf/aaai/ChristiansonAHSWC96;inproceedings;2012-12-11;"Declarative Camera Control for Automatic Cinematography.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-022.php";0
conf/aaai/CorrubleG96;inproceedings;2012-12-11;"The Discovery of the Causes of Leprosy: A Computational Analysis.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-109.php";0
conf/aaai/SgourosPT96;inproceedings;2012-12-11;"A Framework for Plot Control in Interactive Story Systems.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-024.php";0
conf/aaai/Val96;inproceedings;2012-12-11;"Approximate Knowledge Compilation: The First Order Case.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-074.php";0
conf/aaai/Ginsberg96;inproceedings;2012-12-11;"Partition Search.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-034.php";0
conf/aaai/IshidaS96;inproceedings;2012-12-11;"Improving the Learning Efficiencies of Realtime Search.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-046.php";0
conf/aaai/PrasadLL96;inproceedings;2012-12-11;"Cooperative Learning over Composite Search Spaces: Experiences with a Multi-Agent Design System.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-010.php";0
conf/aaai/StoneL96;inproceedings;2012-12-11;"Dynamically Sequencing an Animated Pedagogical Agent.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-064.php";0
conf/aaai/LevyR96a;inproceedings;2012-12-11;"Verification of Knowledge Bases Based on Containment Checking.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-087.php";0
conf/aaai/Schrag96;inproceedings;2012-12-11;"Compilation for Critically Constrained Knowledge Bases.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-076.php";0
conf/aaai/Zhang96;inproceedings;2012-12-11;"Forward Estimation for Game-Tree Search.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-036.php";0
conf/aaai/Frank96;inproceedings;2012-12-11;"Weighting for Godot: Learning Heuristics for GSAT.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-051.php";0
conf/aaai/HuK96;inproceedings;2012-12-11;"Generation of Attributes for Learning Algorithms.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-120.php";0
conf/aaai/EtheringtonC96;inproceedings;2012-12-11;"Toward Efficient Default Reasoning.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-093.php";0
conf/aaai/LesterP96;inproceedings;2012-12-11;"Scaling Up Explanation Generation: Large-Scale Knowledge Bases and Empirical Studies.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-063.php";0
conf/aaai/KrulwichB96;inproceedings;2012-12-11;"The ContactFinder Agent: Answering Bulletin Board Questions with Referrals.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-002.php";0
conf/aaai/SqalliF96;inproceedings;2012-12-11;"Inference-Based Constraint Satisfaction Supports Explanation.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-048.php";0
conf/aaai/SandholmL96;inproceedings;2012-12-11;"Advantages of a Leveled Commitment Contracting Protocol.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-019.php";0
conf/aaai/FargierLS96;inproceedings;2012-12-11;"Mixed Constraint Satisfaction: A Framework for Decision Problems under Incomplete Knowledge.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-026.php";0
conf/aaai/RajanS96;inproceedings;2012-12-11;"The Use of Artificially Intelligent Agents with Bounded Rationality in the Study of Economic Markets.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-015.php";0
conf/aaai/ZhangF96;inproceedings;2016-05-11;"Updating Knowledge Bases with Disjunctive Information.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-084.php";0
conf/aaai/Turner96;inproceedings;2012-12-11;"Splitting a Default Theory.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-096.php";0
conf/aaai/KingstonST96;inproceedings;2012-12-11;"CommonKADS Models for Knowledge-Based Planning.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-071.php";0
conf/aaai/ChaI96;inproceedings;2012-12-11;"Adding New Clauses for Faster Local Search.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-050.php";0
conf/aaai/YenLL96;inproceedings;2012-12-11;"Using a Hybrid Genetic Algorithm and Fuzzy Logic for Metabolic Modeling.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-111.php";0
conf/aaai/GentMPW96;inproceedings;2012-12-11;"The Constrainedness of Search.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-037.php";0
conf/aaai/DomeshekKG96;inproceedings;2012-12-11;"Interactive Information Retrieval Systems with Minimalist Representation.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-066.php";0
conf/aaai/Buvac96;inproceedings;2012-12-11;"Quantificational Logic of Context.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-089.php";0
conf/aaai/Mock96;inproceedings;2012-12-11;"Hybrid Hill-Climbing and Knowledge-Based Methods for Intelligent News Filtering.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-007.php";0
conf/aaai/DrakengrenJ96;inproceedings;2012-12-11;"Maximal Tractable Subclasses of Allen's Interval Algebra: Preliminary Report.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-059.php";0
conf/aaai/KaskD96;inproceedings;2012-12-11;"A Graph-Based Method for Improving GSAT.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-053.php";0
conf/aaai/MurataS96;inproceedings;2012-12-11;"Machine Discovery Based on Numerical Data Generated in Computer Experiments.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-110.php";0
conf/aaai/LeakeKW96;inproceedings;2012-12-11;"Acquiring Case Adaptation Knowledge: A Hybrid Approach.";"AAAI/IAAI, Vol. 1";"1996";"";"http://www.aaai.org/Library/AAAI/1996/aaai96-102.php";0
